ID,PC,Opcode,Bitwidth,Execution_Count,Avg_Latency,MemLevel,BranchCount,Execution_Count_Cum,Avg_Latency_Cum,Opcode_Num,Opcode_Num_Norm,Bitwidth_Norm,Execution_Count_Norm,Avg_Latency_Norm,FSS_Score
1386,0x555555555168,LOAD,32.0,19.0,45.47,L1,0.0,19.0,45.47,4.0,1.0,0.2,0.0072,0.04342222094921662,0.31265555523730415
1388,0x555555555168,LOAD,32.0,25.0,57.59640000000001,L1,0.0,44.0,52.36,4.0,1.0,0.2,0.009600000000000001,0.054999952262290076,0.31614998806557254
1390,0x555555555168,LOAD,32.0,25.0,55.03719999999999,L1,0.0,69.0,53.33,4.0,1.0,0.2,0.009600000000000001,0.05255654531740802,0.315539136329352
1392,0x555555555168,LOAD,32.0,25.0,55.05960000000001,L1,0.0,94.0,53.79,4.0,1.0,0.2,0.009600000000000001,0.05257793181145514,0.3155444829528638
1394,0x555555555168,LOAD,32.0,25.0,53.74239999999998,L1,0.0,119.0,53.78,4.0,1.0,0.2,0.009600000000000001,0.05132032958114931,0.3152300823952873
1396,0x555555555168,LOAD,32.0,25.0,49.920800000000014,L1,0.0,144.0,53.11,4.0,1.0,0.2,0.009600000000000001,0.047671640936041024,0.31431791023401023
1398,0x555555555168,LOAD,32.0,25.0,56.35480000000003,L1,0.0,169.0,53.59,4.0,1.0,0.2,0.009600000000000001,0.05381452944939328,0.3158536323623483
1400,0x555555555168,LOAD,32.0,25.0,54.9868,L1,0.0,194.0,53.77,4.0,1.0,0.2,0.009600000000000001,0.05250842570580204,0.3155271064264505
1402,0x555555555168,LOAD,32.0,25.0,58.938399999999966,L1,0.0,219.0,54.36,4.0,1.0,0.2,0.009600000000000001,0.05628123239671942,0.31647030809917986
1404,0x555555555168,LOAD,32.0,25.0,53.77439999999995,L1,0.0,244.0,54.3,4.0,1.0,0.2,0.009600000000000001,0.05135088171550229,0.3152377204288756
1406,0x555555555168,LOAD,32.0,25.0,53.76200000000004,L1,0.0,269.0,54.25,4.0,1.0,0.2,0.009600000000000001,0.05133904276344059,0.31523476069086015
1408,0x555555555168,LOAD,32.0,25.0,53.66200000000004,L1,0.0,294.0,54.2,4.0,1.0,0.2,0.009600000000000001,0.051243567343587426,0.31521089183589684
1410,0x555555555168,LOAD,32.0,25.0,52.541200000000025,L1,0.0,319.0,54.07,4.0,1.0,0.2,0.009600000000000001,0.05017347883787321,0.3149433697094683
1412,0x555555555168,LOAD,32.0,25.0,55.03319999999992,L1,0.0,344.0,54.14,4.0,1.0,0.2,0.009600000000000001,0.052552726300613826,0.31553818157515345
1414,0x555555555168,LOAD,32.0,25.0,53.69720000000001,L1,0.0,369.0,54.11,4.0,1.0,0.2,0.009600000000000001,0.05127717469137571,0.3152192936728439
1416,0x555555555168,LOAD,32.0,25.0,57.73480000000011,L1,0.0,394.0,54.34,4.0,1.0,0.2,0.009600000000000001,0.05513209024336694,0.31618302256084174
1418,0x555555555168,LOAD,32.0,25.0,55.01039999999993,L1,0.0,419.0,54.38,4.0,1.0,0.2,0.009600000000000001,0.052530957904887314,0.31553273947622185
1420,0x555555555168,LOAD,32.0,25.0,49.94,L1,0.0,444.0,54.13,4.0,1.0,0.2,0.009600000000000001,0.04768997221665282,0.3143224930541632
1422,0x555555555168,LOAD,32.0,25.0,58.82,L1,0.0,469.0,54.38,4.0,1.0,0.2,0.009600000000000001,0.056168189499613316,0.31644204737490333
1424,0x555555555168,LOAD,32.0,25.0,56.35599999999991,L1,0.0,494.0,54.48,4.0,1.0,0.2,0.009600000000000001,0.0538156751544314,0.31585391878860786
1426,0x555555555168,LOAD,32.0,25.0,51.158400000000114,L1,0.0,519.0,54.32,4.0,1.0,0.2,0.009600000000000001,0.048853244732143815,0.314613311183036
1428,0x555555555168,LOAD,32.0,25.0,51.27359999999986,L1,0.0,544.0,54.18,4.0,1.0,0.2,0.009600000000000001,0.048963232415814406,0.3146408081039536
1430,0x555555555168,LOAD,32.0,25.0,58.73200000000011,L1,0.0,569.0,54.38,4.0,1.0,0.2,0.009600000000000001,0.05608417113014265,0.3164210427825357
1432,0x555555555168,LOAD,32.0,25.0,56.28080000000002,L1,0.0,594.0,54.46,4.0,1.0,0.2,0.009600000000000001,0.05374387763870193,0.3158359694096755
1434,0x555555555168,LOAD,32.0,25.0,57.6787999999999,L1,0.0,619.0,54.59,4.0,1.0,0.2,0.009600000000000001,0.05507862400824898,0.31616965600206226
1436,0x555555555168,LOAD,32.0,25.0,51.24119999999996,L1,0.0,644.0,54.46,4.0,1.0,0.2,0.009600000000000001,0.04893229837978208,0.3146330745949455
1438,0x555555555168,LOAD,32.0,25.0,49.910800000000165,L1,0.0,669.0,54.29,4.0,1.0,0.2,0.009600000000000001,0.04766209339405585,0.314315523348514
1440,0x555555555168,LOAD,32.0,25.0,60.11959999999992,L1,0.0,694.0,54.5,4.0,1.0,0.2,0.009600000000000001,0.057408988056024894,0.3167522470140062
1442,0x555555555168,LOAD,32.0,25.0,55.07520000000019,L1,0.0,719.0,54.52,4.0,1.0,0.2,0.009600000000000001,0.052592825976952404,0.3155482064942381
1444,0x555555555168,LOAD,32.0,25.0,55.115199999999895,L1,0.0,744.0,54.54,4.0,1.0,0.2,0.009600000000000001,0.05263101614489339,0.3155577540362233
1446,0x555555555168,LOAD,32.0,25.0,57.61600000000006,L1,0.0,769.0,54.64,4.0,1.0,0.2,0.009600000000000001,0.05501866544458134,0.3161546663611453
1448,0x555555555168,LOAD,32.0,25.0,51.14639999999985,L1,0.0,794.0,54.53,4.0,1.0,0.2,0.009600000000000001,0.04884178768176118,0.3146104469204403
1450,0x555555555168,LOAD,32.0,25.0,53.874799999999816,L1,0.0,819.0,54.51,4.0,1.0,0.2,0.009600000000000001,0.051446739037034735,0.3152616847592587
1452,0x555555555168,LOAD,32.0,25.0,53.497200000000014,L1,0.0,844.0,54.48,4.0,1.0,0.2,0.009600000000000001,0.051086223851669395,0.31517155596291735
1454,0x555555555168,LOAD,32.0,25.0,46.13760000000038,L1,0.0,869.0,54.24,4.0,1.0,0.2,0.009600000000000001,0.044059614852156676,0.31341490371303915
1456,0x555555555168,LOAD,32.0,25.0,52.45199999999983,L1,0.0,894.0,54.19,4.0,1.0,0.2,0.009600000000000001,0.050088314763364,0.314922078690841
1458,0x555555555168,LOAD,32.0,25.0,53.82239999999991,L1,0.0,919.0,54.18,4.0,1.0,0.2,0.009600000000000001,0.05139670991703177,0.31524917747925796
1460,0x555555555168,LOAD,32.0,25.0,56.44560000000027,L1,0.0,944.0,54.24,4.0,1.0,0.2,0.009600000000000001,0.053901221130620174,0.31587530528265506
1462,0x555555555168,LOAD,32.0,25.0,55.0151999999996,L1,0.0,969.0,54.26,4.0,1.0,0.2,0.009600000000000001,0.05253554072503995,0.31553388518125997
1464,0x555555555168,LOAD,32.0,25.0,53.8624000000002,L1,0.0,994.0,54.25,4.0,1.0,0.2,0.009600000000000001,0.051434900084973305,0.3152587250212433
1466,0x555555555168,LOAD,32.0,25.0,49.76640000000014,L1,0.0,1019.0,54.14,4.0,1.0,0.2,0.009600000000000001,0.04752422688778787,0.31428105672194695
1468,0x555555555168,LOAD,32.0,25.0,52.46959999999992,L1,0.0,1044.0,54.1,4.0,1.0,0.2,0.009600000000000001,0.05010511843725825,0.3149262796093146
1470,0x555555555168,LOAD,32.0,25.0,52.38959999999992,L1,0.0,1069.0,54.06,4.0,1.0,0.2,0.009600000000000001,0.05002873810137572,0.31490718452534394
1472,0x555555555168,LOAD,32.0,25.0,60.18640000000014,L1,0.0,1094.0,54.2,4.0,1.0,0.2,0.009600000000000001,0.05747276563648701,0.31676819140912177
1474,0x555555555168,LOAD,32.0,25.0,51.06679999999993,L1,0.0,1119.0,54.13,4.0,1.0,0.2,0.009600000000000001,0.048765789247558144,0.31459144731188954
1476,0x555555555168,LOAD,32.0,25.0,55.045199999999895,L1,0.0,1144.0,54.15,4.0,1.0,0.2,0.009600000000000001,0.05256418335099618,0.31554104583774906
1478,0x555555555168,LOAD,32.0,25.0,58.82600000000006,L1,0.0,1169.0,54.25,4.0,1.0,0.2,0.009600000000000001,0.056173918024804564,0.31644347950620116
1480,0x555555555168,LOAD,32.0,25.0,56.63799999999989,L1,0.0,1194.0,54.3,4.0,1.0,0.2,0.009600000000000001,0.05408491583841729,0.31592122895960434
1482,0x555555555168,LOAD,32.0,25.0,57.71320000000007,L1,0.0,1219.0,54.37,4.0,1.0,0.2,0.009600000000000001,0.05511146755267862,0.3161778668881697
1484,0x555555555168,LOAD,32.0,25.0,49.89160000000032,L1,0.0,1244.0,54.28,4.0,1.0,0.2,0.009600000000000001,0.04764376211344419,0.31431094052836106
1486,0x555555555168,LOAD,32.0,25.0,51.23439999999944,L1,0.0,1269.0,54.22,4.0,1.0,0.2,0.009600000000000001,0.04892580605123157,0.3146314515128079
1488,0x555555555168,LOAD,32.0,25.0,57.32560000000056,L1,0.0,1294.0,54.28,4.0,1.0,0.2,0.009600000000000001,0.05474140482532825,0.3160853512063321
1490,0x555555555168,LOAD,32.0,25.0,51.11439999999944,L1,0.0,1319.0,54.22,4.0,1.0,0.2,0.009600000000000001,0.04881123554740778,0.31460280888685194
1492,0x555555555168,LOAD,32.0,25.0,48.84400000000024,L1,0.0,1344.0,54.12,4.0,1.0,0.2,0.009600000000000001,0.04664356161506243,0.3140608904037656
1494,0x555555555168,LOAD,32.0,25.0,52.4772000000003,L1,0.0,1369.0,54.09,4.0,1.0,0.2,0.009600000000000001,0.05011237456916745,0.31492809364229185
1496,0x555555555168,LOAD,32.0,25.0,52.41719999999973,L1,0.0,1394.0,54.06,4.0,1.0,0.2,0.009600000000000001,0.05005508931725501,0.3149137723293138
1498,0x555555555168,LOAD,32.0,25.0,55.195200000000185,L1,0.0,1419.0,54.08,4.0,1.0,0.2,0.009600000000000001,0.05270739648077619,0.31557684912019407
1500,0x555555555168,LOAD,32.0,25.0,53.50239999999991,L1,0.0,1444.0,54.07,4.0,1.0,0.2,0.009600000000000001,0.05109118857350166,0.3151727971433754
1502,0x555555555168,LOAD,32.0,25.0,56.42039999999979,L1,0.0,1469.0,54.11,4.0,1.0,0.2,0.009600000000000001,0.053877161324816715,0.3158692903312042
1504,0x555555555168,LOAD,32.0,25.0,55.30520000000018,L1,0.0,1494.0,54.13,4.0,1.0,0.2,0.009600000000000001,0.05281241944261466,0.3156031048606537
1506,0x555555555168,LOAD,32.0,25.0,54.73760000000009,L1,0.0,1519.0,54.14,4.0,1.0,0.2,0.009600000000000001,0.05227050095952805,0.31546762523988203
1508,0x555555555168,LOAD,32.0,25.0,55.3751999999996,L1,0.0,1544.0,54.16,4.0,1.0,0.2,0.009600000000000001,0.052879252236511326,0.31561981305912784
1510,0x555555555168,LOAD,32.0,25.0,57.298000000000464,L1,0.0,1569.0,54.21,4.0,1.0,0.2,0.009600000000000001,0.054715053609448686,0.3160787634023622
1512,0x555555555168,LOAD,32.0,25.0,53.57239999999991,L1,0.0,1594.0,54.2,4.0,1.0,0.2,0.009600000000000001,0.05115802136739887,0.3151895053418497
1514,0x555555555168,LOAD,32.0,25.0,56.79039999999979,L1,0.0,1619.0,54.24,4.0,1.0,0.2,0.009600000000000001,0.05423042037827341,0.31595760509456833
1516,0x555555555168,LOAD,32.0,25.0,54.8976000000001,L1,0.0,1644.0,54.25,4.0,1.0,0.2,0.009600000000000001,0.05242326163129311,0.3155058154078233
1518,0x555555555168,LOAD,32.0,25.0,52.24719999999972,L1,0.0,1669.0,54.22,4.0,1.0,0.2,0.009600000000000001,0.04989278110350463,0.31487319527587615
1520,0x555555555168,LOAD,32.0,25.0,58.96320000000007,L1,0.0,1694.0,54.29,4.0,1.0,0.2,0.009600000000000001,0.05630491030084311,0.31647622757521077
1522,0x555555555168,LOAD,32.0,25.0,59.10320000000007,L1,0.0,1719.0,54.36,4.0,1.0,0.2,0.009600000000000001,0.05643857588863753,0.31650964397215936
1524,0x555555555168,LOAD,32.0,25.0,56.45280000000028,L1,0.0,1744.0,54.39,4.0,1.0,0.2,0.009600000000000001,0.05390809536084961,0.3158770238402124
1526,0x555555555168,LOAD,32.0,25.0,61.46599999999977,L1,0.0,1769.0,54.49,4.0,1.0,0.2,0.009600000000000001,0.05869446910892768,0.31707361727723193
1528,0x555555555168,LOAD,32.0,25.0,54.49,L1,0.0,1794.0,54.49,4.0,1.0,0.2,0.009600000000000001,0.05203410381997154,0.3154085259549929
1530,0x555555555168,LOAD,32.0,25.0,53.03479999999981,L1,0.0,1819.0,54.47,4.0,1.0,0.2,0.009600000000000001,0.050644745510268194,0.315061186377567
1532,0x555555555168,LOAD,32.0,25.0,62.583600000000445,L1,0.0,1844.0,54.58,4.0,1.0,0.2,0.009600000000000001,0.05976150240120723,0.3173403756003018
1534,0x555555555168,LOAD,32.0,25.0,53.83239999999991,L1,0.0,1869.0,54.57,4.0,1.0,0.2,0.009600000000000001,0.05140625745901708,0.31525156436475427
1536,0x555555555168,LOAD,32.0,25.0,56.085200000000185,L1,0.0,1894.0,54.59,4.0,1.0,0.2,0.009600000000000001,0.05355712771746931,0.31578928192936734
1538,0x555555555168,LOAD,32.0,25.0,51.51959999999963,L1,0.0,1919.0,54.55,4.0,1.0,0.2,0.009600000000000001,0.049198101948652956,0.31469952548716323
1540,0x555555555168,LOAD,32.0,25.0,56.10520000000019,L1,0.0,1944.0,54.57,4.0,1.0,0.2,0.009600000000000001,0.05357622280143994,0.31579405570036
1542,0x555555555168,LOAD,32.0,25.0,52.20719999999972,L1,0.0,1969.0,54.54,4.0,1.0,0.2,0.009600000000000001,0.04985459093556337,0.31486364773389086
1544,0x555555555168,LOAD,32.0,25.0,57.73039999999979,L1,0.0,1994.0,54.58,4.0,1.0,0.2,0.009600000000000001,0.0551278893248931,0.31618197233122325
1546,0x555555555168,LOAD,32.0,25.0,57.81040000000037,L1,0.0,2019.0,54.62,4.0,1.0,0.2,0.009600000000000001,0.05520426966077618,0.31620106741519405
1548,0x555555555168,LOAD,32.0,25.0,51.349599999999626,L1,0.0,2044.0,54.58,4.0,1.0,0.2,0.009600000000000001,0.049035793734902584,0.31465894843372566
1550,0x555555555168,LOAD,32.0,25.0,49.61440000000061,L1,0.0,2069.0,54.52,4.0,1.0,0.2,0.009600000000000001,0.04737910424961151,0.31424477606240286
1552,0x555555555168,LOAD,32.0,25.0,52.00719999999972,L1,0.0,2094.0,54.49,4.0,1.0,0.2,0.009600000000000001,0.049663640095857046,0.31481591002396425
1554,0x555555555168,LOAD,32.0,25.0,55.337600000000094,L1,0.0,2119.0,54.5,4.0,1.0,0.2,0.009600000000000001,0.05284335347864701,0.31561083836966175
1556,0x555555555168,LOAD,32.0,25.0,53.64239999999991,L1,0.0,2144.0,54.49,4.0,1.0,0.2,0.009600000000000001,0.05122485416129608,0.315206213540324
1558,0x555555555168,LOAD,32.0,25.0,53.62239999999991,L1,0.0,2169.0,54.48,4.0,1.0,0.2,0.009600000000000001,0.05120575907732545,0.31520143976933135
1560,0x555555555168,LOAD,32.0,25.0,52.72480000000039,L1,0.0,2194.0,54.46,4.0,1.0,0.2,0.009600000000000001,0.050348771708723955,0.31498719292718097
1562,0x555555555168,LOAD,32.0,25.0,56.2351999999996,L1,0.0,2219.0,54.48,4.0,1.0,0.2,0.009600000000000001,0.053700340847248486,0.31582508521181213
1564,0x555555555168,LOAD,32.0,25.0,58.96800000000047,L1,0.0,2244.0,54.53,4.0,1.0,0.2,0.009600000000000001,0.056309493120996444,0.3164773732802491
1566,0x555555555168,LOAD,32.0,25.0,52.71479999999981,L1,0.0,2269.0,54.51,4.0,1.0,0.2,0.009600000000000001,0.05033922416673809,0.31498480604168455
1568,0x555555555168,LOAD,32.0,25.0,49.92200000000012,L1,0.0,2294.0,54.46,4.0,1.0,0.2,0.009600000000000001,0.04767278664107936,0.31431819666026983
1570,0x555555555168,LOAD,32.0,25.0,52.60479999999981,L1,0.0,2319.0,54.44,4.0,1.0,0.2,0.009600000000000001,0.05023420120489961,0.3149585503012249
1572,0x555555555168,LOAD,32.0,25.0,53.50239999999991,L1,0.0,2344.0,54.43,4.0,1.0,0.2,0.009600000000000001,0.05109118857350166,0.3151727971433754
1574,0x555555555168,LOAD,32.0,25.0,52.53479999999981,L1,0.0,2369.0,54.41,4.0,1.0,0.2,0.009600000000000001,0.0501673684110024,0.3149418421027506
1576,0x555555555168,LOAD,32.0,25.0,49.622000000000114,L1,0.0,2394.0,54.36,4.0,1.0,0.2,0.009600000000000001,0.04738636038151988,0.31424659009538
1578,0x555555555168,LOAD,32.0,25.0,60.16560000000056,L1,0.0,2419.0,54.42,4.0,1.0,0.2,0.009600000000000001,0.057452906749157956,0.3167632266872895
1580,0x555555555168,LOAD,32.0,25.0,52.46479999999981,L1,0.0,2444.0,54.4,4.0,1.0,0.2,0.009600000000000001,0.05010053561710519,0.3149251339042763
1582,0x555555555168,LOAD,32.0,25.0,57.36280000000028,L1,0.0,2469.0,54.43,4.0,1.0,0.2,0.009600000000000001,0.05477692168151335,0.3160942304203783
1584,0x555555555168,LOAD,32.0,25.0,58.420399999999205,L1,0.0,2494.0,54.47,4.0,1.0,0.2,0.009600000000000001,0.05578666972187934,0.31634666743046985
1586,0x555555555168,LOAD,32.0,25.0,50.4396000000008,L1,0.0,2519.0,54.43,4.0,1.0,0.2,0.009600000000000001,0.04816696741423997,0.31444174185356
1588,0x555555555168,LOAD,32.0,25.0,51.37719999999972,L1,0.0,2544.0,54.4,4.0,1.0,0.2,0.009600000000000001,0.04906214495078214,0.31466553623769555
1590,0x555555555168,LOAD,32.0,25.0,59.53800000000047,L1,0.0,2569.0,54.45,4.0,1.0,0.2,0.009600000000000001,0.05685370301415945,0.31661342575353985
1592,0x555555555168,LOAD,32.0,25.0,52.374799999999816,L1,0.0,2594.0,54.43,4.0,1.0,0.2,0.009600000000000001,0.05001460773923735,0.31490365193480935
1594,0x555555555168,LOAD,32.0,25.0,53.38239999999991,L1,0.0,2619.0,54.42,4.0,1.0,0.2,0.009600000000000001,0.05097661806967787,0.31514415451741945
1596,0x555555555168,LOAD,32.0,25.0,57.59280000000028,L1,0.0,2644.0,54.45,4.0,1.0,0.2,0.009600000000000001,0.05499651514717562,0.3161491287867939
1598,0x555555555168,LOAD,32.0,25.0,53.38239999999874,L1,0.0,2669.0,54.44,4.0,1.0,0.2,0.009600000000000001,0.05097661806967675,0.3151441545174192
1600,0x555555555168,LOAD,32.0,25.0,51.20719999999972,L1,0.0,2694.0,54.41,4.0,1.0,0.2,0.009600000000000001,0.04889983673703178,0.3146249591842579
1602,0x555555555168,LOAD,32.0,25.0,55.497600000001256,L1,0.0,2719.0,54.42,4.0,1.0,0.2,0.009600000000000001,0.05299611415041317,0.3156490285376033
1604,0x555555555168,LOAD,32.0,25.0,55.517600000000094,L1,0.0,2744.0,54.43,4.0,1.0,0.2,0.009600000000000001,0.053015209234382694,0.3156538023085957
1606,0x555555555168,LOAD,32.0,25.0,54.43,L1,0.0,2769.0,54.43,4.0,1.0,0.2,0.009600000000000001,0.05197681856805965,0.3153942046420149
1608,0x555555555168,LOAD,32.0,25.0,58.90039999999921,L1,0.0,2794.0,54.47,4.0,1.0,0.2,0.009600000000000001,0.0562449517371745,0.31646123793429365
1610,0x555555555168,LOAD,32.0,25.0,57.85280000000028,L1,0.0,2819.0,54.5,4.0,1.0,0.2,0.009600000000000001,0.055244751238793834,0.3162111878096985
1612,0x555555555168,LOAD,32.0,25.0,54.5,L1,0.0,2844.0,54.5,4.0,1.0,0.2,0.009600000000000001,0.05204365136195686,0.3154109128404892
1614,0x555555555168,LOAD,32.0,25.0,56.795200000000186,L1,0.0,2869.0,54.52,4.0,1.0,0.2,0.009600000000000001,0.05423500319842674,0.31595875079960667
1616,0x555555555168,LOAD,32.0,25.0,54.52,L1,0.0,2894.0,54.52,4.0,1.0,0.2,0.009600000000000001,0.05206274644592749,0.3154156866114819
1618,0x555555555168,LOAD,32.0,25.0,55.687600000000096,L1,0.0,2919.0,54.53,4.0,1.0,0.2,0.009600000000000001,0.053177517448133066,0.31569437936203326
1620,0x555555555168,LOAD,32.0,25.0,53.3523999999999,L1,0.0,2944.0,54.52,4.0,1.0,0.2,0.009600000000000001,0.05094797544372191,0.31513699386093047
1622,0x555555555168,LOAD,32.0,25.0,55.70760000000009,L1,0.0,2969.0,54.53,4.0,1.0,0.2,0.009600000000000001,0.05319661253210369,0.31569915313302593
1624,0x555555555168,LOAD,32.0,25.0,60.5179999999993,L1,0.0,2994.0,54.58,4.0,1.0,0.2,0.009600000000000001,0.05778936212871928,0.31684734053217983
1626,0x555555555168,LOAD,32.0,25.0,60.618000000000464,L1,0.0,3019.0,54.63,4.0,1.0,0.2,0.009600000000000001,0.057884837548573556,0.3168712093871434
1628,0x555555555168,LOAD,32.0,25.0,53.41239999999991,L1,0.0,3044.0,54.62,4.0,1.0,0.2,0.009600000000000001,0.05100526069563382,0.31515131517390843
1630,0x555555555168,LOAD,32.0,25.0,59.53039999999921,L1,0.0,3069.0,54.66,4.0,1.0,0.2,0.009600000000000001,0.05684644688224941,0.31661161172056235
1632,0x555555555168,LOAD,32.0,25.0,58.37280000000028,L1,0.0,3094.0,54.69,4.0,1.0,0.2,0.009600000000000001,0.05574122342203026,0.31633530585550756
1634,0x555555555168,LOAD,32.0,25.0,54.69,L1,0.0,3119.0,54.69,4.0,1.0,0.2,0.009600000000000001,0.052225054659677854,0.31545626366491947
1636,0x555555555168,LOAD,32.0,25.0,55.94760000000126,L1,0.0,3144.0,54.7,4.0,1.0,0.2,0.009600000000000001,0.05342575353975239,0.3157564383849381
1638,0x555555555168,LOAD,32.0,25.0,53.43239999999874,L1,0.0,3169.0,54.69,4.0,1.0,0.2,0.009600000000000001,0.05102435577960333,0.3151560889449008
1640,0x555555555168,LOAD,32.0,25.0,52.13480000000098,L1,0.0,3194.0,54.67,4.0,1.0,0.2,0.009600000000000001,0.04978546673159088,0.3148463666828977
1642,0x555555555168,LOAD,32.0,25.0,55.95760000000009,L1,0.0,3219.0,54.68,4.0,1.0,0.2,0.009600000000000001,0.05343530108173659,0.31575882527043414
1644,0x555555555168,LOAD,32.0,25.0,50.78719999999972,L1,0.0,3244.0,54.65,4.0,1.0,0.2,0.009600000000000001,0.04849883997364851,0.31452470999341214
1646,0x555555555168,LOAD,32.0,25.0,52.03479999999981,L1,0.0,3269.0,54.63,4.0,1.0,0.2,0.009600000000000001,0.049689991311736605,0.31482249782793414
1648,0x555555555168,LOAD,32.0,25.0,61.21800000000047,L1,0.0,3294.0,54.68,4.0,1.0,0.2,0.009600000000000001,0.05845769006769252,0.31701442251692313
1650,0x555555555168,LOAD,32.0,25.0,54.68,L1,0.0,3319.0,54.68,4.0,1.0,0.2,0.009600000000000001,0.052215507117692544,0.31545387677942316
1652,0x555555555168,LOAD,32.0,25.0,58.69279999999912,L1,0.0,3344.0,54.71,4.0,1.0,0.2,0.009600000000000001,0.05604674476555926,0.3164116861913898
1654,0x555555555168,LOAD,32.0,25.0,60.10040000000037,L1,0.0,3369.0,54.75,4.0,1.0,0.2,0.009600000000000001,0.057390656775413516,0.31674766419385336
1656,0x555555555168,LOAD,32.0,25.0,53.39239999999991,L1,0.0,3394.0,54.74,4.0,1.0,0.2,0.009600000000000001,0.050986165611663185,0.3151465414029158
1658,0x555555555168,LOAD,32.0,25.0,54.74,L1,0.0,3419.0,54.74,4.0,1.0,0.2,0.009600000000000001,0.05227279236960444,0.3154681980924011
1660,0x555555555168,LOAD,32.0,25.0,56.117600000000095,L1,0.0,3444.0,54.75,4.0,1.0,0.2,0.009600000000000001,0.05358806175350164,0.3157970154383754
1662,0x555555555168,LOAD,32.0,25.0,58.91280000000028,L1,0.0,3469.0,54.78,4.0,1.0,0.2,0.009600000000000001,0.056256790689237314,0.3164641976723093
1664,0x555555555168,LOAD,32.0,25.0,56.17760000000009,L1,0.0,3494.0,54.79,4.0,1.0,0.2,0.009600000000000001,0.053645347005413534,0.31581133675135337
1666,0x555555555168,LOAD,32.0,25.0,53.38239999999991,L1,0.0,3519.0,54.78,4.0,1.0,0.2,0.009600000000000001,0.05097661806967787,0.31514415451741945
1668,0x555555555168,LOAD,32.0,25.0,50.52719999999972,L1,0.0,3544.0,54.75,4.0,1.0,0.2,0.009600000000000001,0.0482506038820303,0.3144626509705076
1670,0x555555555168,LOAD,32.0,25.0,56.17760000000009,L1,0.0,3569.0,54.76,4.0,1.0,0.2,0.009600000000000001,0.053645347005413534,0.31581133675135337
1672,0x555555555168,LOAD,32.0,25.0,56.197600000000094,L1,0.0,3594.0,54.77,4.0,1.0,0.2,0.009600000000000001,0.05366444208938417,0.31581611052234604
1674,0x555555555168,LOAD,32.0,25.0,59.11279999999911,L1,0.0,3619.0,54.8,4.0,1.0,0.2,0.009600000000000001,0.05644774152894252,0.31651193538223565
1676,0x555555555168,LOAD,32.0,25.0,56.25760000000125,L1,0.0,3644.0,54.81,4.0,1.0,0.2,0.009600000000000001,0.05372172734129717,0.3158304318353243
1678,0x555555555168,LOAD,32.0,25.0,57.74519999999902,L1,0.0,3669.0,54.83,4.0,1.0,0.2,0.009600000000000001,0.055142019687030634,0.3161855049217577
1680,0x555555555168,LOAD,32.0,25.0,50.39719999999972,L1,0.0,3694.0,54.8,4.0,1.0,0.2,0.009600000000000001,0.04812648583622119,0.3144316214590553
1682,0x555555555168,LOAD,32.0,25.0,56.287600000001255,L1,0.0,3719.0,54.81,4.0,1.0,0.2,0.009600000000000001,0.053750369967253124,0.31583759249181326
1684,0x555555555168,LOAD,32.0,25.0,56.30759999999893,L1,0.0,3744.0,54.82,4.0,1.0,0.2,0.009600000000000001,0.05376946505122153,0.3158423662628054
1686,0x555555555168,LOAD,32.0,25.0,53.31240000000107,L1,0.0,3769.0,54.81,4.0,1.0,0.2,0.009600000000000001,0.050909785275781765,0.31512744631894546
1688,0x555555555168,LOAD,32.0,25.0,54.81,L1,0.0,3794.0,54.81,4.0,1.0,0.2,0.009600000000000001,0.05233962516350165,0.3154849062908754
1690,0x555555555168,LOAD,32.0,25.0,57.86519999999902,L1,0.0,3819.0,54.83,4.0,1.0,0.2,0.009600000000000001,0.055256590190854424,0.3162141475477136
1692,0x555555555168,LOAD,32.0,25.0,54.83,L1,0.0,3844.0,54.83,4.0,1.0,0.2,0.009600000000000001,0.05235872024747228,0.31548968006186806
1694,0x555555555168,LOAD,32.0,25.0,56.37760000000126,L1,0.0,3869.0,54.84,4.0,1.0,0.2,0.009600000000000001,0.05383629784512097,0.31585907446128025
1696,0x555555555168,LOAD,32.0,25.0,54.84,L1,0.0,3894.0,54.84,4.0,1.0,0.2,0.009600000000000001,0.0523682677894576,0.3154920669473644
1698,0x555555555168,LOAD,32.0,25.0,51.70479999999865,L1,0.0,3919.0,54.82,4.0,1.0,0.2,0.009600000000000001,0.049374922426220075,0.31474373060655503
1700,0x555555555168,LOAD,32.0,25.0,54.82,L1,0.0,3944.0,54.82,4.0,1.0,0.2,0.009600000000000001,0.05234917270548697,0.31548729317637175
1702,0x555555555168,LOAD,32.0,25.0,54.82,L1,0.0,3969.0,54.82,4.0,1.0,0.2,0.009600000000000001,0.05234917270548697,0.31548729317637175
1704,0x555555555168,LOAD,32.0,25.0,43.63680000000051,L1,0.0,3994.0,54.75,4.0,1.0,0.2,0.009600000000000001,0.041671965552469,0.3128179913881173
1706,0x555555555168,LOAD,32.0,25.0,54.75,L1,0.0,4019.0,54.75,4.0,1.0,0.2,0.009600000000000001,0.05228233991158975,0.31547058497789743
1708,0x555555555168,LOAD,32.0,25.0,56.367600000000095,L1,0.0,4044.0,54.76,4.0,1.0,0.2,0.009600000000000001,0.053826750303134545,0.3158566875757836
