ID,PC,Opcode,Bitwidth,Execution_Count,Avg_Latency,MemLevel,BranchCount,Execution_Count_Cum,Avg_Latency_Cum
783,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,80753.0,55.7
784,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,80878.0,55.7
785,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,81003.0,55.7
786,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,81128.0,55.7
787,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,81253.0,55.7
788,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,81378.0,55.7
789,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,81503.0,55.7
790,0x55555555516e,ARITH,32.0,125.0,49.16975999999046,,0.0,81628.0,55.69
791,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,81753.0,55.69
792,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,81878.0,55.69
793,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,82003.0,55.69
794,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,82128.0,55.69
795,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,82253.0,55.69
796,0x55555555516e,ARITH,32.0,125.0,62.280240000009535,,0.0,82378.0,55.7
797,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,82503.0,55.7
798,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,82628.0,55.7
799,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,82753.0,55.7
800,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,82878.0,55.7
801,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,83003.0,55.7
802,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,83128.0,55.7
803,0x55555555516e,ARITH,32.0,125.0,49.039759999990466,,0.0,83253.0,55.69
804,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,83378.0,55.69
805,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,83503.0,55.69
806,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,83628.0,55.69
807,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,83753.0,55.69
808,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,83878.0,55.69
809,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84003.0,55.69
810,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84128.0,55.69
811,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84253.0,55.69
812,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84378.0,55.69
813,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84503.0,55.69
814,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84628.0,55.69
815,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,84753.0,55.69
816,0x55555555516e,ARITH,32.0,125.0,62.48024000000954,,0.0,84878.0,55.7
817,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85003.0,55.7
818,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85128.0,55.7
819,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85253.0,55.7
820,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85378.0,55.7
821,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85503.0,55.7
822,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85628.0,55.7
823,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85753.0,55.7
824,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,85878.0,55.7
825,0x55555555516e,ARITH,32.0,125.0,62.58023999999464,,0.0,86003.0,55.71
826,0x55555555516e,ARITH,32.0,125.0,48.81976000000537,,0.0,86128.0,55.7
827,0x55555555516e,ARITH,32.0,125.0,62.600239999994635,,0.0,86253.0,55.71
828,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,86378.0,55.71
829,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,86503.0,55.71
830,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,86628.0,55.71
831,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,86753.0,55.71
832,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,86878.0,55.71
833,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,87003.0,55.71
834,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,87128.0,55.71
835,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,87253.0,55.71
836,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,87378.0,55.71
837,0x55555555516e,ARITH,32.0,125.0,62.71024000000209,,0.0,87503.0,55.72
838,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,87628.0,55.72
839,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,87753.0,55.72
840,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,87878.0,55.72
841,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,88003.0,55.72
842,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,88128.0,55.72
843,0x55555555516e,ARITH,32.0,125.0,62.780239999994635,,0.0,88253.0,55.73
844,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,88378.0,55.73
845,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,88503.0,55.73
846,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,88628.0,55.73
847,0x55555555516e,ARITH,32.0,125.0,48.62976000000536,,0.0,88753.0,55.72
848,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,88878.0,55.72
849,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,89003.0,55.72
850,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,89128.0,55.72
851,0x55555555516e,ARITH,32.0,125.0,62.86023999999463,,0.0,89253.0,55.73
852,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,89378.0,55.73
853,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,89503.0,55.73
854,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,89628.0,55.73
855,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,89753.0,55.73
856,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,89878.0,55.73
857,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,90003.0,55.73
858,0x55555555516e,ARITH,32.0,125.0,62.940240000002085,,0.0,90128.0,55.74
859,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,90253.0,55.74
860,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,90378.0,55.74
861,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,90503.0,55.74
862,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,90628.0,55.74
863,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,90753.0,55.74
864,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,90878.0,55.74
865,0x55555555516e,ARITH,32.0,125.0,48.459759999997914,,0.0,91003.0,55.73
866,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,91128.0,55.73
867,0x55555555516e,ARITH,32.0,125.0,55.73,,0.0,91253.0,55.73
868,0x55555555516e,ARITH,32.0,125.0,63.040240000002086,,0.0,91378.0,55.74
869,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,91503.0,55.74
870,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,91628.0,55.74
871,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,91753.0,55.74
872,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,91878.0,55.74
873,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92003.0,55.74
874,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92128.0,55.74
875,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92253.0,55.74
876,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92378.0,55.74
877,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92503.0,55.74
878,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92628.0,55.74
879,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92753.0,55.74
880,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,92878.0,55.74
881,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93003.0,55.74
882,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93128.0,55.74
883,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93253.0,55.74
884,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93378.0,55.74
885,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93503.0,55.74
886,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93628.0,55.74
887,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93753.0,55.74
888,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,93878.0,55.74
889,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94003.0,55.74
890,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94128.0,55.74
891,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94253.0,55.74
892,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94378.0,55.74
893,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94503.0,55.74
894,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94628.0,55.74
895,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,94753.0,55.74
896,0x55555555516e,ARITH,32.0,125.0,63.330240000002085,,0.0,94878.0,55.75
897,0x55555555516e,ARITH,32.0,125.0,48.14975999999791,,0.0,95003.0,55.74
898,0x55555555516e,ARITH,32.0,125.0,63.35024000000209,,0.0,95128.0,55.75
899,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,95253.0,55.75
900,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,95378.0,55.75
901,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,95503.0,55.75
902,0x55555555516e,ARITH,32.0,125.0,48.099759999997914,,0.0,95628.0,55.74
903,0x55555555516e,ARITH,32.0,125.0,63.400240000002086,,0.0,95753.0,55.75
904,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,95878.0,55.75
905,0x55555555516e,ARITH,32.0,125.0,48.06975999999791,,0.0,96003.0,55.74
906,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,96128.0,55.74
907,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,96253.0,55.74
908,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,96378.0,55.74
909,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,96503.0,55.74
910,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,96628.0,55.74
911,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,96753.0,55.74
912,0x55555555516e,ARITH,32.0,125.0,63.49024000000209,,0.0,96878.0,55.75
913,0x55555555516e,ARITH,32.0,125.0,47.989759999997915,,0.0,97003.0,55.74
914,0x55555555516e,ARITH,32.0,125.0,63.510240000002085,,0.0,97128.0,55.75
915,0x55555555516e,ARITH,32.0,125.0,47.96975999999791,,0.0,97253.0,55.74
916,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,97378.0,55.74
917,0x55555555516e,ARITH,32.0,125.0,55.74,,0.0,97503.0,55.74
918,0x55555555516e,ARITH,32.0,125.0,63.550240000002084,,0.0,97628.0,55.75
919,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,97753.0,55.75
920,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,97878.0,55.75
921,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98003.0,55.75
922,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98128.0,55.75
923,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98253.0,55.75
924,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98378.0,55.75
925,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98503.0,55.75
926,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98628.0,55.75
927,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98753.0,55.75
928,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,98878.0,55.75
929,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99003.0,55.75
930,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99128.0,55.75
931,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99253.0,55.75
932,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99378.0,55.75
933,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99503.0,55.75
934,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99628.0,55.75
935,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99753.0,55.75
936,0x55555555516e,ARITH,32.0,125.0,55.75,,0.0,99878.0,55.75
136,0x7fffe43476db,BRANCH,64.0,1.0,0.0,,2.0,1.0,0.0
937,0x7fffe4362752,LOAD,64.0,1.0,0.0,,0.0,1.0,0.0
940,0x7fffe4377ab1,STORE,64.0,1.0,0.0,,0.0,1.0,0.0
938,0x7fffe43a3a7d,STORE,128.0,117.0,62.09,LLC,0.0,117.0,62.09
939,0x7fffe43a6244,ARITH,64.0,1.0,0.0,,0.0,1.0,0.0
56,0x7ffff7fc6d1f,LOAD,64.0,42.0,134.86,DRAM,0.0,42.0,134.86
55,0x7ffff7fc6d45,BRANCH,64.0,3.0,0.0,,2.0,3.0,0.0
127,0x7ffff7fc823f,BRANCH,64.0,36.0,7.11,,2.0,36.0,7.11
101,0x7ffff7fce247,OTHER,64.0,42.0,51.81,,0.0,42.0,51.81
119,0x7ffff7fce268,LOAD,64.0,70.0,56.69,L1,0.0,70.0,56.69
82,0x7ffff7fce279,OTHER,32.0,12.0,48.0,,0.0,12.0,48.0
85,0x7ffff7fce306,LOAD,64.0,17.0,52.71,L1,0.0,17.0,52.71
93,0x7ffff7fce37e,BRANCH,64.0,25.0,0.0,,2.0,25.0,0.0
87,0x7ffff7fce3f9,STORE,64.0,21.0,60.95,L1,0.0,21.0,60.95
80,0x7ffff7fce408,STORE,64.0,9.0,46.22,L1,0.0,9.0,46.22
83,0x7ffff7fce449,STORE,64.0,14.0,50.29,L1,0.0,14.0,50.29
91,0x7ffff7fce454,LOGIC,32.0,27.0,52.15,,0.0,27.0,52.15
135,0x7ffff7fce491,LOAD,64.0,185.0,107.93999999999998,L1,0.0,185.0,107.94
95,0x7ffff7fce4b6,LOAD,64.0,64.0,60.0,L2,0.0,64.0,60.0
86,0x7ffff7fce4ba,LOAD,64.0,34.0,74.35,L1,0.0,34.0,74.35
97,0x7ffff7fce4eb,OTHER,64.0,71.0,54.99,,0.0,71.0,54.99
89,0x7ffff7fce4fa,OTHER,32.0,43.0,51.35,,0.0,43.0,51.35
129,0x7ffff7fce505,BRANCH,64.0,167.0,30.66,,2.0,167.0,30.66
113,0x7ffff7fce50b,ARITH,64.0,60.0,54.93,,0.0,60.0,54.93
120,0x7ffff7fce512,BRANCH,64.0,73.0,54.79,,2.0,73.0,54.79
111,0x7ffff7fce523,BRANCH,64.0,114.0,54.74,,2.0,114.0,54.74
109,0x7ffff7fce533,LOAD,32.0,109.0,68.11,L1,0.0,109.0,68.11
99,0x7ffff7fce6eb,BRANCH,64.0,39.0,54.97,,2.0,39.0,54.97
117,0x7ffff7fce78d,LOAD,32.0,171.0,107.98,L2,0.0,171.0,107.98
126,0x7ffff7fce791,OTHER,64.0,195.0,53.99000000000001,,0.0,195.0,53.99
106,0x7ffff7fce794,LOGIC,64.0,104.0,54.769999999999996,,0.0,104.0,54.77
104,0x7ffff7fce79a,BRANCH,64.0,94.0,29.62,,2.0,94.0,29.62
131,0x7ffff7fce7c5,OTHER,64.0,82.0,53.849999999999994,,0.0,82.0,53.85
128,0x7ffff7fce7cc,STORE,64.0,78.0,59.49,L1,0.0,78.0,59.49
98,0x7ffff7fcf107,LOAD,32.0,38.0,53.05,L1,0.0,38.0,53.05
92,0x7ffff7fcf128,LOAD,32.0,29.0,830.9,LLC,0.0,29.0,830.9
124,0x7ffff7fcf140,OTHER,64.0,1078.0,55.09,,0.0,1078.0,55.09
94,0x7ffff7fcf140,OTHER,64.0,433.0,54.61,,0.0,433.0,54.61
118,0x7ffff7fcf143,ARITH,64.0,979.0,53.74,,0.0,979.0,53.74
107,0x7ffff7fcf147,OTHER,64.0,751.0,54.03,,0.0,751.0,54.03
81,0x7ffff7fcf147,OTHER,64.0,151.0,53.4,,0.0,151.0,53.4
100,0x7ffff7fcf14e,ARITH,64.0,578.0,54.26,,0.0,578.0,54.26
125,0x7ffff7fcf14e,ARITH,64.0,533.0,54.8019512195122,,0.0,1111.0,54.52
130,0x7ffff7fcf14e,ARITH,64.0,40.0,52.21799999999985,,0.0,1151.0,54.44
105,0x7ffff7fcf151,LOAD,32.0,694.0,54.69,L1,0.0,694.0,54.69
45,0x7ffff7fcf156,BRANCH,64.0,8.0,0.0,,2.0,8.0,0.0
102,0x7ffff7fcf167,LOGIC,128.0,44.0,51.63999999999999,,0.0,44.0,51.64
133,0x7ffff7fcf1b3,OTHER,64.0,87.0,55.17,,0.0,87.0,55.17
77,0x7ffff7fcf1e3,LOAD,32.0,6.0,48.0,L1,0.0,6.0,48.0
115,0x7ffff7fcf1fc,LOAD,32.0,64.0,53.0,L1,0.0,64.0,53.0
46,0x7ffff7fcf21d,LOAD,64.0,2.0,48.0,L2,0.0,2.0,48.0
47,0x7ffff7fcf258,LOAD,64.0,4.0,40.0,L1,0.0,4.0,40.0
108,0x7ffff7fcf27a,BRANCH,64.0,53.0,53.74,,2.0,53.0,53.74
114,0x7ffff7fcf28e,LOAD,64.0,62.0,74.84,L2,0.0,62.0,74.84
60,0x7ffff7fd0425,ARITH,64.0,15.0,53.33,,0.0,15.0,53.33
58,0x7ffff7fd0694,STORE,64.0,10.0,51.2,L1,0.0,10.0,51.2
53,0x7ffff7fd0b87,STORE,64.0,1.0,0.0,,0.0,1.0,0.0
121,0x7ffff7fd4050,ARITH,64.0,36.0,52.44,,0.0,36.0,52.44
122,0x7ffff7fd4096,STORE,64.0,33.0,97.94,L2,0.0,33.0,97.94
67,0x7ffff7fd4318,LOAD,64.0,442.0,57.48,DRAM,0.0,442.0,57.48
66,0x7ffff7fd431c,LOAD,32.0,365.0,57.07,L1,0.0,365.0,57.07
65,0x7ffff7fd4321,ARITH,64.0,288.0,55.0,,0.0,288.0,55.0
64,0x7ffff7fd4324,ARITH,64.0,211.0,54.75,,0.0,211.0,54.75
63,0x7ffff7fd4328,BRANCH,64.0,134.0,54.93,,2.0,134.0,54.93
76,0x7ffff7fd4328,BRANCH,64.0,1000.0,55.1001,,2.0,1134.0,55.08
62,0x7ffff7fd432a,ARITH,64.0,57.0,54.46000000000001,,0.0,57.0,54.46
75,0x7ffff7fd432a,ARITH,64.0,1000.0,55.32674,,0.0,1057.0,55.28
74,0x7ffff7fd432e,BRANCH,64.0,980.0,54.76,,2.0,980.0,54.76
73,0x7ffff7fd4334,LOAD,64.0,903.0,56.95000000000001,L1,0.0,903.0,56.95
72,0x7ffff7fd4339,ARITH,64.0,826.0,54.28,,0.0,826.0,54.28
71,0x7ffff7fd433d,ARITH,64.0,749.0,54.26,,0.0,749.0,54.26
70,0x7ffff7fd4340,STORE,64.0,672.0,93.95,DRAM,0.0,672.0,93.95
69,0x7ffff7fd4343,ARITH,64.0,595.0,55.720000000000006,,0.0,595.0,55.72
68,0x7ffff7fd4346,BRANCH,64.0,518.0,0.0,,2.0,518.0,0.0
110,0x7ffff7fd43ca,OTHER,64.0,70.0,53.94,,0.0,70.0,53.94
112,0x7ffff7fd441b,LOGIC,64.0,74.0,55.35,,0.0,74.0,55.35
96,0x7ffff7fd4443,BRANCH,64.0,31.0,53.68,,2.0,31.0,53.68
116,0x7ffff7fd445a,ARITH,64.0,64.0,53.5,,0.0,64.0,53.5
84,0x7ffff7fd449a,LOGIC,64.0,11.0,55.27,,0.0,11.0,55.27
88,0x7ffff7fd450c,LOAD,64.0,17.0,62.12,L2,0.0,17.0,62.12
90,0x7ffff7fd4511,LOGIC,64.0,20.0,57.6,,0.0,20.0,57.6
79,0x7ffff7fd451a,ARITH,64.0,18.0,55.11,,0.0,18.0,55.11
103,0x7ffff7fd4552,BRANCH,64.0,58.0,55.72,,2.0,58.0,55.72
132,0x7ffff7fd473f,BRANCH,64.0,2.0,0.0,,2.0,2.0,0.0
78,0x7ffff7fd48c8,LOAD,64.0,10.0,48.0,L2,0.0,10.0,48.0
941,0x7ffff7fd6662,ARITH,64.0,4.0,40.0,,0.0,4.0,40.0
57,0x7ffff7fd8f3b,BRANCH,64.0,1.0,0.0,,2.0,1.0,0.0
59,0x7ffff7fd92b4,ARITH,32.0,28.0,53.71,,0.0,28.0,53.71
52,0x7ffff7fd966a,ARITH,64.0,37.0,51.03,,0.0,37.0,51.03
51,0x7ffff7fd9c25,BRANCH,64.0,1.0,0.0,,2.0,1.0,0.0
42,0x7ffff7fda85b,LOAD,64.0,1.0,0.0,,0.0,1.0,0.0
30,0x7ffff7fda9c3,LOGIC,32.0,56.0,64.57,,0.0,56.0,64.57
31,0x7ffff7fda9cc,BRANCH,64.0,58.0,0.0,,1.0,58.0,0.0
18,0x7ffff7fda9d0,ARITH,32.0,453.0,64.21,,0.0,453.0,64.21
10,0x7ffff7fda9d3,BRANCH,64.0,236.0,59.66,,2.0,236.0,59.66
14,0x7ffff7fda9d3,BRANCH,64.0,126.0,60.952857142857155,,2.0,362.0,60.11
20,0x7ffff7fda9d5,LOAD,32.0,499.0,66.37,L2,0.0,499.0,66.37
29,0x7ffff7fda9d5,LOAD,32.0,208.0,66.77788461538456,L2,0.0,707.0,66.49
8,0x7ffff7fda9d5,LOAD,32.0,190.0,68.21,L2,0.0,190.0,68.21
27,0x7ffff7fda9da,OTHER,64.0,660.0,63.18000000000001,,0.0,660.0,63.18
11,0x7ffff7fda9dd,ARITH,64.0,257.0,62.75,,0.0,257.0,62.75
25,0x7ffff7fda9dd,ARITH,64.0,356.0,64.17918539325844,,0.0,613.0,63.58
40,0x7ffff7fda9e1,LOGIC,32.0,1024.0,63.78,,0.0,1024.0,63.78
9,0x7ffff7fda9e1,LOGIC,32.0,213.0,62.95,,0.0,213.0,62.95
19,0x7ffff7fda9e3,BRANCH,64.0,475.0,0.0,,2.0,475.0,0.0
28,0x7ffff7fda9e3,BRANCH,64.0,208.0,0.0,,2.0,683.0,0.0
6,0x7ffff7fdaa3b,LOAD,32.0,9.0,81.78,LLC,0.0,9.0,81.78
15,0x7ffff7fdaa58,ARITH,32.0,879.0,64.0,,0.0,879.0,64.0
2,0x7ffff7fdaa58,ARITH,32.0,27.0,61.63,,0.0,27.0,61.63
21,0x7ffff7fdaa58,ARITH,32.0,1256.0,64.12245222929937,,0.0,1283.0,64.07
7,0x7ffff7fdaa58,ARITH,32.0,355.0,63.91,,0.0,355.0,63.91
23,0x7ffff7fdaa5c,ARITH,64.0,1427.0,63.82,,0.0,1427.0,63.82
24,0x7ffff7fdaa5c,ARITH,64.0,76.0,64.8088157894737,,0.0,1503.0,63.87
35,0x7ffff7fdaa5c,ARITH,64.0,766.0,63.42567885117492,,0.0,2269.0,63.72
22,0x7ffff7fdaa60,ARITH,32.0,1358.0,64.16,,0.0,1358.0,64.16
34,0x7ffff7fdaa64,BRANCH,64.0,2197.0,62.35000000000001,,2.0,2197.0,62.35
38,0x7ffff7fdaa64,BRANCH,64.0,285.0,62.001649122807024,,2.0,2482.0,62.31
5,0x7ffff7fdaa64,BRANCH,64.0,221.0,61.83,,2.0,221.0,61.83
26,0x7ffff7fdaa6a,LOAD,32.0,1642.0,77.7,LLC,0.0,1642.0,77.7
16,0x7ffff7fdaa6f,BRANCH,64.0,951.0,63.7,,2.0,951.0,63.7
3,0x7ffff7fdaa6f,BRANCH,64.0,88.0,62.55,,2.0,88.0,62.55
37,0x7ffff7fdaa6f,BRANCH,64.0,2320.0,63.87855172413793,,2.0,2408.0,63.83
13,0x7ffff7fdaa71,LOAD,32.0,741.0,63.87,L1,0.0,741.0,63.87
17,0x7ffff7fdaa71,LOAD,32.0,277.0,64.82552346570397,L1,0.0,1018.0,64.13
36,0x7ffff7fdaa71,LOAD,32.0,1324.0,64.28919939577038,L1,0.0,2342.0,64.22
39,0x7ffff7fdaa71,LOAD,32.0,196.0,64.60846938775515,L1,0.0,2538.0,64.25
4,0x7ffff7fdaa75,LOGIC,32.0,145.0,63.78,,0.0,145.0,63.78
12,0x7ffff7fdaa78,BRANCH,64.0,695.0,21.78,,2.0,695.0,21.78
32,0x7ffff7fdaa78,BRANCH,64.0,1364.0,22.293240469208214,,2.0,2059.0,22.12
33,0x7ffff7fdaa7e,OTHER,64.0,546.0,63.88,,0.0,546.0,63.88
41,0x7ffff7fdc2cd,ARITH,32.0,13.0,61.54,,0.0,13.0,61.54
50,0x7ffff7fde17a,ARITH,64.0,1.0,0.0,,0.0,1.0,0.0
48,0x7ffff7fe1245,OTHER,64.0,2.0,64.0,,0.0,2.0,64.0
1,0x7ffff7fe430e,LOAD,64.0,2.0,48.0,L2,0.0,2.0,48.0
0,0x7ffff7fe4346,LOAD,32.0,68.0,128.0,L1,0.0,68.0,128.0
43,0x7ffff7fe4a37,STORE,64.0,1.0,0.0,,0.0,1.0,0.0
44,0x7ffff7fe6779,ARITH,64.0,1.0,0.0,,0.0,1.0,0.0
61,0x7ffff7fe6898,ARITH,64.0,1.0,0.0,,0.0,1.0,0.0
134,0x7ffff7fea254,FP,128.0,109.0,55.19,,0.0,109.0,55.19
123,0x7ffff7feb62d,LOGIC,32.0,27.0,55.7,,0.0,27.0,55.7
49,0x7ffff7feda7a,OTHER,32.0,6.0,53.330000000000005,,0.0,6.0,53.33
54,0x7ffff7fee21b,STORE,128.0,18.0,53.33,L1,0.0,18.0,53.33
