PC,OCC,RESULT
0x555555557367,34601438,SDC
0x55555555597f,18289646,NOINJECT
0x555555555912,6300734,NOINJECT
0x555555557336,7330069,CORRECT
0x7fffe410a730,22801116,NOINJECT
0x55555555737c,8381064,CRASH
0x55555555598c,22284875,SDC
0x555555555855,14182916,SDC
0x555555555991,22291130,NOINJECT
0x555555555935,24082332,CORRECT
0x555555555924,2213008,CORRECT
0x5555555559a1,11932078,SDC
0x555555557361,14485220,SDC
0x555555555857,18774086,CRASH
0x55555555589a,22992661,CORRECT
0x555555557389,25010902,CRASH
0x7fffe410a6ee,3497848,NOINJECT
0x7fffe410a730,17021339,NOINJECT
0x555555555984,3775450,SDC
0x7fffe410a728,13161218,NOINJECT
0x55555555737c,16591139,CRASH
0x5555555558ed,6218525,CORRECT
0x55555555583f,26616888,SDC
0x555555557370,16059991,SDC
0x7fffe410a6de,22020121,NOINJECT
0x7fffe410a730,4795769,NOINJECT
0x55555555597f,4039225,NOINJECT
0x555555555873,12346194,SDC
0x555555555884,27973405,CORRECT
0x7fffe410a704,16749524,NOINJECT
0x555555557380,13493843,NOINJECT
0x555555555906,26334578,CORRECT
0x555555557361,35837928,CORRECT
0x555555555935,22602069,CORRECT
0x555555555891,20535102,SDC
0x555555557347,44994952,CORRECT
0x7fffe410a69b,11749751,NOINJECT
0x555555555964,4893952,CORRECT
0x7fffe40cbdf8,8612474,NOINJECT
0x55555555736c,30781471,CORRECT
0x5555555558dd,9826320,SDC
0x555555555823,20925252,SDC
0x7fffe410a6af,24607508,NOINJECT
0x5555555558b6,30707365,SDC
0x555555555901,12291575,SDC
0x555555555964,18121572,CORRECT
0x5555555559ae,22638662,SDC
0x555555557370,8173216,SDC
0x555555555964,17535469,CORRECT
0x7fffe410a820,1447865,NOINJECT
0x555555555901,7997265,SDC
0x555555555984,23856506,SDC
0x7fffe40cbdfe,14220531,NOINJECT
0x555555555946,3138744,SDC
0x555555557370,38711624,SDC
0x555555555873,29460918,CORRECT
0x555555555984,18246539,SDC
0x55555555587f,8906718,NOINJECT
0x55555555580e,18912058,SDC
0x555555555891,15023574,CORRECT
0x555555555806,11312801,CORRECT
0x55555555736c,11313169,CRASH
0x555555557378,19873595,SDC
0x7fffe410a6a1,11053917,NOINJECT
0x55555555733c,18743297,SDC
0x555555557370,8173216,SDC
0x7fffe410a6d7,21989586,NOINJECT
0x555555555850,17895267,CRASH
0x55555555736c,64703870,SDC
0x555555557370,26778924,SDC
0x555555557347,65112848,CORRECT
0x555555555855,14869015,SDC
0x55555555593a,17075963,CORRECT
0x555555555964,21278172,SDC
0x5555555558f9,18896033,CORRECT
0x55555555591f,13460017,CORRECT
0x7fffe410a6cc,18403874,NOINJECT
0x555555555884,17574089,CORRECT
0x55555555586a,31605518,CORRECT
0x55555555586a,7457284,CORRECT
0x7fffe410a759,2514228,NOINJECT
0x555555555884,25108582,CORRECT
0x7fffe410a6de,20644970,NOINJECT
0x5555555558cc,1629574,CRASH
0x555555555935,13525362,CORRECT
0x555555557343,31587923,CORRECT
0x555555557370,56073100,SDC
0x555555555850,27871425,SDC
0x555555557343,7163248,SDC
0x55555555737c,50955555,CRASH
0x555555555853,8957342,CRASH
0x555555555891,1368980,CORRECT
0x555555555823,30869026,CRASH
0x7fffe40cbdf4,16887887,NOINJECT
0x55555555735d,17896519,CORRECT
0x555555557359,11116834,NOINJECT
0x7fffe410a724,5556691,NOINJECT
0x555555555953,23696675,CRASH
0x555555557380,49267957,NOINJECT
0x5555555559b1,17126810,SDC
0x555555557389,9329431,CRASH
0x55555555592c,13474673,SDC
0x55555555593a,13391309,CORRECT
0x55555555736c,47311864,SDC
0x5555555558f9,7056381,SDC
0x7fffe410a6b9,24073801,NOINJECT
0x555555557347,35518130,SDC
0x55555555597f,16554818,NOINJECT
0x555555557367,65376680,SDC
0x555555555962,4537430,CRASH
0x55555555584b,29176533,NOINJECT
0x555555557359,14193808,NOINJECT
0x555555555991,12406262,NOINJECT
0x555555557367,37216008,SDC
0x555555555889,15485642,CORRECT
0x7fffe410a682,8915831,NOINJECT
0x555555555090,24261203,CRASH
0x555555557336,31866885,CORRECT
0x55555555735d,39046899,CORRECT
0x55555555587f,14725482,NOINJECT
0x55555555736a,43791677,SDC
0x555555557359,19578717,NOINJECT
0x555555555930,20968569,NOINJECT
