PC,OCC,RESULT
0x55555555eba4,855704,CORRECT
0x555555565763,6948,SDC
0x55555556420b,70295,CRASH
0x5555555640d8,107272,CORRECT
0x55555556484d,4706,CORRECT
0x7ffff7fcf143,33395,CRASH
0x5555555657d8,1671,NOINJECT
0x55555555ebab,403325,CORRECT
0x7ffff7fcf156,23425,NOINJECT
0x55555555ebba,601467,NOINJECT
0x555555564f4f,2775,CORRECT
0x55555555ebab,669924,SDC
0x555555564ec6,25910,CORRECT
0x55555555eba0,778267,SDC
0x5555555641a7,11002,CRASH
0x55555555eba4,532996,CORRECT
0x5555555642a5,1752,CORRECT
0x55555555bf70,52734,CRASH
0x55555555ebab,550693,CORRECT
0x55555555eba4,562819,CORRECT
0x555555564fc5,2858,CRASH
0x55555555c704,27362,CORRECT
0x555555564e94,31778,SDC
0x55555555ebba,508674,NOINJECT
0x55555556551e,1150,SDC
0x55555555ebb0,747785,CRASH
0x555555564f6c,20621,SDC
0x555555564ea3,17027,CRASH
0x5555555648a4,32,CRASH
0x5555555655af,3540,NOINJECT
0x5555555655b4,2172,CRASH
0x5555555606ae,14811,SDC
0x55555555ec3d,6416,SDC
0x55555555bf72,168930,CRASH
0x7ffff7fcf14e,40171,CORRECT
0x55555555eba0,574915,SDC
0x555555564fad,46630,SDC
0x55555555c6b6,34100,CRASH
0x5555555640d0,34081,CORRECT
0x55555555ebce,11115,CRASH
0x55555555ebb0,250,CRASH
0x5555555645e1,2550,SDC
0x5555555640de,156219,CRASH
0x55555556410a,35268,CORRECT
0x55555555ebb4,312778,SDC
0x55555555bf82,94934,CORRECT
0x55555555ebab,847639,CORRECT
0x55555556524c,369,CORRECT
0x55555555c71d,26940,CORRECT
0x55555555c6b8,1934,CRASH
0x55555555e6b7,10469,CORRECT
0x55555555ebb8,8890,SDC
0x5555555654f0,278,CORRECT
0x55555555bf82,35972,CORRECT
0x5555555640c0,26206,NOINJECT
0x55555555ebb8,808889,SDC
0x55555555bf79,64701,CORRECT
0x555555564a98,2636,CORRECT
0x55555555ebcb,16471,CRASH
0x5555555640f9,33315,NOINJECT
0x555555564605,3293,SDC
0x55555555bf6b,70441,CRASH
0x55555556507c,13,CORRECT
0x55555555e6b3,666,CORRECT
0x55555555ebba,701677,NOINJECT
0x55555555ebb0,144530,CRASH
0x55555557029b,6241,CORRECT
0x555555564e71,25149,SDC
0x555555565220,4193,CORRECT
0x5555555651ef,94,SDC
0x5555555643c4,5158,NOINJECT
0x55555555ebab,300962,CORRECT
0x555555565074,3806,SDC
0x55555555bf70,200366,NOINJECT
0x555555565160,4585,SDC
0x55555555eba0,604681,SDC
0x55555555eba0,82012,CORRECT
